timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509765495308981,-3,-2,-2,0,-1,2,5,-1
1509765495315986,3,1,1,0,-1,-2,-4,8
1509765495315986,-2,-4,-1,-3,-3,-2,1,-1
1509765495331997,-1,-1,-1,-1,0,2,-2,1
1509765495331997,1,0,-3,-1,-4,-2,8,1
1509765495333999,0,-2,-2,-2,0,-1,-5,-5
1509765495333999,-3,-4,-1,-2,-2,-3,-13,0
1509765495355017,5,0,-3,1,1,-2,5,3
1509765495355017,-4,-6,-3,-1,1,-6,-10,-5
1509765495357022,-1,0,1,0,0,0,3,-5
1509765495357022,-3,-3,-3,-2,-4,-4,11,3
1509765495369029,-3,1,0,-2,-1,1,-3,-2
1509765495369029,-1,-1,-2,-1,0,-1,-1,1
1509765495376037,-3,-3,1,-2,-1,-1,-5,-5
1509765495376037,0,-2,0,-1,-2,-2,-7,-6
1509765495392046,1,-1,0,1,-1,1,0,4
1509765495392046,-2,-1,-2,-2,-2,1,3,3
1509765495394047,-3,-1,0,-2,-2,-3,0,-4
1509765495394047,2,0,-1,-3,-3,-1,1,0
1509765495414062,1,-1,2,1,-3,-1,3,2
1509765495414062,-2,-1,0,-2,1,0,-5,-5
1509765495416064,-1,1,0,-1,0,1,3,0
1509765495416064,-2,-2,1,-2,-2,-1,4,0
1509765495429072,-2,1,-1,-1,0,-3,-15,-8
1509765495429072,-1,-2,-1,-1,-1,1,2,2
1509765495436077,-2,-1,1,-1,-3,-7,0,-3
1509765495436077,1,-1,-1,-2,-1,-1,5,6
1509765495452090,-1,-1,-1,-2,0,-1,7,1
1509765495452090,-2,-2,-3,-1,-2,0,2,1
1509765495453592,1,1,2,-1,-3,1,0,-2
1509765495453592,0,0,-2,-1,-3,-3,-5,-10
1509765495474108,-3,-1,0,-2,-1,-2,5,6
1509765495474108,-2,-3,-3,0,-2,-1,-5,-1
1509765495476110,1,-2,0,0,3,7,3,4
1509765495476110,-2,-2,0,-1,-2,-3,1,-4
1509765495488118,-2,0,0,-2,-2,-4,0,-4
1509765495488118,5,0,0,0,2,2,-5,2
1509765495497125,0,2,0,-1,-3,-6,5,-1
1509765495497125,-3,-2,-2,-3,0,-1,0,1
1509765495512134,0,0,-1,-1,0,3,-3,-2
1509765495512134,0,0,-1,-1,-2,-2,2,-1
1509765495513135,-4,0,2,2,-2,-3,5,0
1509765495513135,-1,-2,-1,0,-2,-5,3,-1
1509765495534151,3,1,-1,0,0,-2,-16,-5
1509765495534151,-3,-2,-1,0,0,2,-7,-3
1509765495536153,3,-1,0,-2,-2,-3,-10,-5
1509765495536153,-2,-1,0,-1,-4,-5,7,3
1509765495548165,0,-1,0,-1,0,1,9,1
1509765495548165,2,-1,-1,-1,-1,0,-8,-2
1509765495556757,-3,1,-1,-1,-1,-2,3,-1
1509765495556757,0,-1,0,-1,-2,-3,-4,-3
1509765495571774,-3,-1,-2,0,-3,-3,3,1
1509765495571774,-2,1,-2,0,1,3,-3,-2
1509765495573770,0,0,1,1,-3,-2,0,2
1509765495573770,-2,-2,0,-2,-2,-4,-7,-5
1509765495594784,-1,1,0,0,-1,-1,8,-2
1509765495594784,-4,-2,0,-3,-2,-1,-13,-4
1509765495595785,-1,-1,0,0,-2,-2,-3,2
1509765495595785,-1,-1,-1,-1,-2,-5,-3,-5
1509765495607794,4,0,1,-1,-2,0,1,2
1509765495607794,-3,-2,-3,-1,-1,-1,0,-5
1509765495616799,4,0,0,-1,-1,-1,8,13
1509765495616799,-5,-4,2,-3,-2,-5,-17,-12
1509765495631811,-2,-1,-1,2,0,-1,1,0
1509765495631811,-2,-2,-3,0,-1,1,1,1
1509765495633812,3,3,0,0,0,-1,1,-3
1509765495633812,-3,-2,-1,-3,-3,-2,9,8
1509765495654833,1,-1,-2,-1,0,0,-1,-3
1509765495654833,-1,-3,-1,-1,2,0,-4,-3
1509765495656335,-2,-1,0,0,0,0,-1,-2
1509765495656335,-1,-3,-1,-1,-3,-4,0,1
1509765495668343,2,0,-1,1,-1,0,4,1
1509765495668343,-1,-1,-3,-2,-1,0,0,3
1509765495677349,-1,-3,0,-1,2,2,1,0
1509765495677349,-3,0,-1,-2,-4,-6,-2,-6
1509765495692362,-2,0,1,-1,-2,-1,-3,3
1509765495692362,-3,0,-4,-1,-1,-2,4,-1
1509765495693360,2,0,0,0,-1,0,-1,0
1509765495693360,-2,-1,-2,-2,-3,-3,5,4
1509765495714376,-2,0,-2,-1,2,11,1,-5
1509765495714376,0,-2,-3,-4,-4,-3,-3,-2
1509765495716377,-4,0,1,0,-2,-2,-3,-2
1509765495716377,-2,-2,1,-3,-3,-3,3,-1
1509765495728385,-3,-2,-1,-2,0,-3,-1,1
1509765495728385,-2,-2,-4,0,1,5,8,0
1509765495737393,-2,-2,-2,-2,0,-3,-23,-10
1509765495737393,-3,1,1,0,-5,-5,8,0
1509765495752405,4,0,-1,0,0,-3,-8,-3
1509765495752405,-2,-4,-3,-3,-4,-2,11,3
1509765495753906,-3,-2,0,-1,0,-2,-2,0
1509765495753906,-1,0,0,-2,-3,-4,5,4
1509765495774427,0,1,3,0,0,-1,-5,-11
1509765495774427,0,-2,-4,-2,-1,-1,-2,6
1509765495776426,2,3,0,0,0,2,2,-3
1509765495776426,-5,-2,-1,-1,-1,-4,-1,-1
1509765495788434,0,0,-1,-1,-1,-1,-2,2
1509765495788434,-1,-2,-3,-1,-3,0,-5,-6
1509765495797439,0,0,-1,-2,-1,-4,-5,-3
1509765495797439,1,0,0,-1,-4,-8,8,4
1509765495811451,2,0,-2,0,0,2,8,10
1509765495811451,0,-1,-1,0,1,-1,-18,-14
1509765495813453,-3,-3,-1,-1,-1,-3,20,6
1509765495813453,0,0,1,0,-1,-2,0,-3
1509765495834466,-1,-1,-1,0,1,-1,-3,1
1509765495834466,-3,-1,-1,-2,-2,0,2,-2
1509765495836468,0,0,-2,0,1,1,-1,-4
1509765495836468,1,1,4,-2,-3,-4,-1,3
1509765495848479,0,1,0,1,0,0,3,0
1509765495848479,2,-2,-4,0,2,2,-9,-2
1509765495857490,-1,3,1,0,-2,2,-1,-2
1509765495857490,-3,0,2,-1,-1,-5,6,-11
1509765495871500,-2,-1,-2,-1,1,0,-6,8
1509765495871500,-2,-2,-2,0,-4,0,6,4
1509765495873501,3,-1,1,2,0,2,2,2
1509765495873501,-1,-2,1,-1,0,-4,-14,-7
1509765495894517,-2,-1,-2,-1,-2,-6,-1,-5
1509765495894517,-2,-2,-3,0,0,1,1,2
1509765495896520,1,3,-1,-1,1,0,11,2
1509765495896520,1,1,1,-1,-4,-3,-10,-1
1509765495908529,0,1,-1,-1,1,-3,2,-1
1509765495908529,-2,-3,-2,-1,0,2,-6,0
1509765495917534,1,0,-2,0,0,3,-7,2
1509765495917534,-2,-1,3,-1,-1,-4,14,-3
1509765495931545,0,0,-1,-1,0,1,-7,-6
1509765495931545,0,-2,-3,-2,0,-1,-2,1
1509765495933544,-1,0,1,0,-1,0,-2,4
1509765495933544,2,-1,0,-2,-3,2,4,2
1509765495955114,-4,-4,-1,0,-4,-3,-1,0
1509765495955114,-1,0,0,0,-3,-1,-7,-13
1509765495956598,0,0,1,-1,0,-2,4,4
1509765495956598,-3,-1,-1,-1,2,-3,12,1
1509765495976636,0,-2,-1,-1,0,0,-18,-3
1509765495976636,-2,-1,-4,-3,0,2,-3,-2
1509765495978611,1,3,0,1,0,-1,0,1
1509765495978611,3,2,1,-2,0,-1,-5,0
1509765495991643,-1,-2,-1,0,0,1,15,4
1509765495991643,-1,-2,-2,-1,0,-4,-8,2
1509765495993625,-3,2,1,0,0,0,-1,-3
1509765495993625,0,-1,2,0,-4,-2,-3,-3
1509765496014636,0,-1,-3,-1,-1,-1,-1,0
1509765496014636,-1,-3,-2,-2,0,0,-7,-4
1509765496015638,2,0,1,0,2,2,1,4
1509765496015638,-3,-1,0,1,-2,-3,-2,-2
1509765496036676,0,0,-1,-1,-2,-1,0,-1
1509765496036676,1,-1,-2,-2,-3,4,-4,1
1509765496038658,1,-1,0,1,0,2,9,-2
1509765496038658,-3,-2,2,0,-1,-3,-15,0
1509765496052192,-2,-2,-1,-1,-2,-4,5,0
1509765496052192,1,-1,-4,0,1,2,6,0
1509765496053674,1,2,0,1,0,-1,-3,-3
1509765496053674,-2,0,1,-3,-4,-3,9,4
1509765496074294,1,0,-1,-2,0,4,1,-2
1509765496074294,-3,-3,0,-1,-1,-3,-9,2
1509765496076270,0,-1,-2,0,2,5,-1,-4
1509765496076270,-4,-2,-1,-1,-2,-2,5,-4
1509765496097308,0,-1,0,-1,0,-1,-8,-1
1509765496097308,-1,0,-3,-2,-1,-1,-2,-4
1509765496098294,3,2,1,2,1,3,6,5
1509765496098294,-3,0,0,-2,-2,-3,-9,-1
1509765496111296,-3,-3,-2,-2,-3,-2,5,-1
1509765496111296,0,-1,-1,-1,-1,-2,-3,-1
1509765496118327,-3,-1,-2,-1,1,2,-7,1
1509765496118327,0,1,0,0,-2,-3,4,-4
1509765496134338,1,1,1,-2,1,-2,1,-1
1509765496134338,0,0,-1,-2,-3,0,1,1
1509765496136314,-1,-4,-1,1,2,0,-1,3
1509765496136314,-1,-2,-1,-2,-1,-3,2,-1
1509765496156867,-3,1,1,-1,-1,0,1,3
1509765496156867,-3,-4,-3,-1,-1,-2,-2,-7
1509765496158869,4,1,-1,-2,-2,2,-7,0
1509765496158869,0,-2,1,-1,-4,-2,5,3
1509765496171908,0,0,-1,1,-2,-4,-1,-3
1509765496171908,-3,-2,-2,-1,1,2,-3,-1
1509765496177910,0,-1,-2,-1,-1,1,2,2
1509765496177910,-3,-3,0,-1,1,-3,5,-1
1509765496194922,0,-2,1,-2,2,6,6,3
1509765496194922,-3,-3,-3,-2,-2,-4,-3,1
1509765496195896,4,1,-1,1,1,2,-13,-8
1509765496195896,-1,-1,1,-1,-3,-4,6,2
1509765496216937,1,2,-1,-1,-1,1,-1,-1
1509765496216937,-1,-2,-1,-2,-1,-1,-4,-7
1509765496222941,1,0,-3,-1,0,2,3,6
1509765496222941,-3,-3,2,-1,-2,-4,3,0
1509765496230947,-1,-1,2,-2,-1,0,-2,2
1509765496230947,-3,-3,-2,-1,0,-1,-9,-4
1509765496237952,0,0,-2,0,0,2,-6,-1
1509765496237952,-2,0,0,0,-2,-2,-2,-2
1509765496254969,2,1,0,1,1,1,7,3
1509765496254969,-2,-2,-1,-2,-3,-1,4,1
1509765496255969,1,2,-2,2,2,4,-6,2
1509765496255969,-2,-3,1,-3,-5,-7,-11,-10
1509765496276993,-1,0,-1,1,-1,-4,-2,1
1509765496276993,-3,-4,-1,-3,-3,-3,0,-5
1509765496278993,6,1,-2,-1,0,3,-5,2
1509765496278993,-4,-2,0,-2,-1,-1,6,-1
1509765496290999,-1,0,0,-1,-1,-1,-3,2
1509765496290999,-3,-4,-1,-3,-2,-3,1,1
1509765496298020,1,-1,-2,1,1,4,-6,0
1509765496298020,-2,-1,0,-2,-1,-2,14,0
1509765496314049,0,0,1,-1,-2,-5,-21,-10
1509765496314049,-2,0,-1,-1,-3,-1,-4,-2
1509765496316017,0,0,-3,-2,1,3,-1,-2
1509765496316017,-1,-1,-1,-2,-1,-1,2,-1
1509765496337048,-4,-3,-2,0,-3,-2,8,4
1509765496337048,-1,0,-1,0,0,1,3,-1
1509765496339049,3,0,-3,1,0,3,-9,-4
1509765496339049,-2,-1,-1,-2,-2,-5,0,4
1509765496351560,-3,0,0,-3,-3,-1,-2,-4
1509765496351560,0,-3,-3,-3,-2,-4,2,7
1509765496357689,0,-1,-2,0,0,-1,2,-5
1509765496357689,0,-1,1,-1,-1,-2,11,3
1509765496374702,-3,-4,-2,-1,-3,-4,-15,-11
1509765496374702,0,-3,-2,0,-1,1,-5,-5
1509765496375702,2,1,-3,-1,2,4,-3,2
1509765496375702,0,-1,-1,-2,-1,-2,2,1
1509765496396717,-2,-2,-1,-1,0,0,2,-7
1509765496396717,-1,0,0,-2,-1,1,-3,-2
1509765496398719,-2,-2,0,0,1,2,-3,3
1509765496398719,-2,0,1,1,-1,-1,1,1
1509765496411728,0,-1,-2,-3,-3,-6,-4,-5
1509765496411728,1,-2,-4,-1,0,1,0,1
1509765496417738,0,1,-2,0,2,2,-4,-1
1509765496417738,0,-1,0,-1,-1,0,-17,-9
1509765496434733,-4,-2,-1,-2,-3,-7,20,11
1509765496434733,-4,-1,-3,-1,-3,1,4,-3
1509765496435734,1,-1,-1,0,1,3,-8,1
1509765496435734,0,0,2,-2,-1,-1,-5,-4
1509765496457304,-1,-4,-2,-2,0,-1,-1,-2
1509765496457304,0,-2,-2,-2,-2,0,-2,-1
1509765496458286,0,1,-2,0,2,4,1,2
1509765496458286,0,-1,1,0,-5,-6,-4,4
1509765496470307,-1,-3,-2,-3,-2,-1,-7,-8
1509765496470307,-3,-1,-4,-2,-1,-2,1,2
1509765496480308,-3,-1,0,1,1,4,3,0
1509765496480308,0,0,1,-4,-3,-11,-12,-6
1509765496494305,-1,-1,-1,-1,-2,-1,-1,2
1509765496494305,-1,-2,-3,-1,-1,-1,-3,-3
1509765496496306,1,3,0,0,0,1,-3,-3
1509765496496306,-3,0,1,-1,-2,-3,10,6
1509765496517335,-2,-2,1,-1,-3,-1,0,-1
1509765496517335,-3,-3,-1,-2,-2,-2,-4,-1
1509765496518322,5,0,-4,0,2,4,-12,0
1509765496518322,-2,-1,0,-2,-2,-1,3,1
1509765496530331,-1,-1,-2,-1,-1,-3,-2,-7
1509765496530331,1,-1,-3,-2,-2,3,-6,1
1509765496539338,1,1,-3,0,2,0,3,0
1509765496539338,-2,-2,1,0,-1,-2,4,1
1509765496554854,-4,0,-1,0,-3,-2,2,0
1509765496554854,-4,-1,-3,-1,-2,-2,-5,-3
1509765496555853,7,1,-2,1,0,5,7,6
1509765496555853,-1,-1,0,-1,0,-3,4,2
1509765496577341,-3,-3,-1,-2,-3,-1,-4,-10
1509765496577341,-1,-1,-2,-4,-3,-1,-7,-2
1509765496578323,0,-1,-3,1,-1,2,4,3
1509765496578323,-1,2,2,-2,-1,-2,-3,0
1509765496590332,0,-1,0,-2,-2,-5,5,6
1509765496590332,0,-2,-2,-1,0,0,-6,-5
1509765496599338,0,0,-2,-1,1,8,-2,4
1509765496599338,-3,-1,1,0,-1,-4,3,-7
1509765496614362,-1,-1,-5,-1,1,2,-8,-1
1509765496614362,7,-4,-17,0,2,17,-18,-1
1509765496616364,-2,1,14,-3,-8,-23,18,-3
1509765496616364,-13,-1,9,-4,-3,-13,15,-7
1509765496637394,11,-2,-18,1,9,30,-30,7
1509765496637394,2,-2,2,-2,-7,-9,5,-1
1509765496638373,-14,3,22,-3,-8,-30,23,-3
1509765496638373,-8,-1,3,-3,-2,-10,8,-5
1509765496650897,3,-5,-21,3,11,27,-22,4
1509765496650897,5,-2,-9,2,1,11,-15,2
1509765496660021,-9,2,15,-2,-10,-23,16,-3
1509765496660021,-8,3,11,-3,-5,-15,12,-5
1509765496675027,3,-6,-20,0,9,24,-20,0
1509765496675027,12,-2,-9,0,2,9,-16,1
1509765496676025,-5,2,14,-4,-9,-23,25,-1
1509765496676025,-9,-1,8,-1,-4,-16,-2,-6
1509765496697061,0,-4,-10,0,3,13,-9,-2
1509765496697061,4,-4,-12,1,1,12,-12,1
1509765496699059,1,-1,-3,0,-2,2,-4,-6
1509765496699059,-1,3,6,-2,-3,-6,15,10
1509765496711072,-7,1,9,-2,-6,-20,10,-5
1509765496711072,-1,-1,-2,-2,1,4,-5,-3
1509765496720055,4,-1,-14,3,6,17,-10,-1
1509765496720055,3,-1,-1,0,-2,1,1,2
1509765496734081,1,-1,-6,0,0,4,-22,-2
1509765496734081,-7,-1,9,-3,-6,-15,16,0
1509765496736064,-9,1,8,-1,-3,-13,1,-8
1509765496736064,0,-3,-8,0,5,8,2,0
1509765496756593,4,-4,-11,2,3,12,-22,-3
1509765496756593,-1,-1,0,-1,-4,-5,0,-2
1509765496758595,-2,1,4,-4,-4,-4,4,3
1509765496758595,-3,-1,3,-2,-1,-6,1,-3
1509765496770603,3,-2,-13,1,5,15,-11,-2
1509765496770603,-3,-4,-4,-1,-3,5,0,-2
1509765496779608,-7,1,9,-3,-8,-21,6,-5
1509765496779608,-4,1,1,-2,0,0,-1,-6
1509765496793619,6,-5,-18,0,5,18,-11,0
1509765496793619,1,-4,0,-3,-4,-5,2,9
1509765496802638,-5,1,10,-2,-6,-17,14,3
1509765496802638,-4,-2,-5,-2,1,0,-21,-11
1509765496816648,6,-3,-16,0,4,15,-15,-5
1509765496816648,-2,-1,8,-1,-7,-12,12,-5
1509765496818635,-5,-2,4,-3,-5,-12,3,-3
1509765496818635,-2,-2,-4,1,0,6,-3,3
1509765496830658,0,-5,-8,-2,0,5,-6,1
1509765496830658,0,0,3,-1,-5,-10,5,-3
1509765496839649,-4,-3,2,-3,0,0,1,4
1509765496839649,0,-1,-4,0,1,3,-3,-2
1509765496854663,-2,-1,-3,-1,0,1,-7,4
1509765496854663,-1,0,1,-2,-4,-4,0,-9
1509765496856170,-2,-3,-3,0,-2,0,0,6
1509765496856170,-2,0,1,0,-1,-3,-1,-5
1509765496877350,2,-3,-5,0,-1,4,-1,-6
1509765496877350,-2,-3,1,-2,-2,-8,-6,1
1509765496883374,-3,0,0,-2,0,1,6,4
1509765496883374,1,0,-1,-2,2,3,6,0
1509765496899360,-2,-2,-5,-2,-1,1,3,-2
1509765496899360,-3,-2,-1,-1,-3,-6,-11,-8
1509765496901366,0,-1,0,0,1,1,-1,-1
1509765496901366,0,-1,-2,1,0,1,-1,6
1509765496914399,-1,-2,-4,-2,-2,-1,2,-5
1509765496914399,-4,-3,2,-2,-3,-6,6,2
1509765496916373,-1,0,-3,-2,1,1,-5,-7
1509765496916373,-1,0,-3,-2,-2,1,-4,-3
1509765496937396,2,-3,-2,-1,-4,0,-10,-1
1509765496937396,-4,0,2,-3,-5,-6,9,-2
1509765496938389,2,1,-1,1,3,3,-5,-5
1509765496938389,-2,-2,-2,-1,0,0,4,11
1509765496959923,-2,-2,-3,-1,-1,-3,-10,-7
1509765496959923,-4,-1,1,-1,-2,-6,-1,-4
1509765496960922,0,-1,-3,0,1,2,-4,-4
1509765496960922,-4,-1,-2,-1,-1,0,1,-3
1509765496974948,5,0,-1,-1,-1,2,16,7
1509765496974948,-1,-2,2,-4,-4,-8,-31,-6
1509765496975934,0,1,-2,0,0,0,1,-2
1509765496975934,-1,-3,0,-2,-1,1,4,6
1509765496996953,-5,-1,-2,-3,-3,0,-4,-6
1509765496996953,-3,-1,3,-2,-4,-7,16,-1
1509765496998948,-1,-2,-5,0,0,3,-6,3
1509765496998948,-2,0,-2,-2,0,-2,-4,0
1509765497019966,-2,-2,-2,-1,0,2,-4,-5
1509765497019966,-2,1,1,-1,-2,-4,2,-8
1509765497020964,3,-1,-4,-1,-1,-3,-2,11
1509765497020964,2,0,-2,0,-1,-2,0,-1
1509765497033975,-2,-2,-1,0,-1,0,-3,-1
1509765497033975,-4,-3,1,0,-2,-4,10,-1
1509765497040995,-2,-1,-2,0,-1,2,-14,-3
1509765497040995,2,0,-3,0,0,-1,-2,-5
1509765497056525,-1,-2,1,0,-3,-5,-2,2
1509765497056525,-4,-1,3,-2,-4,-5,7,-2
1509765497058555,1,-1,-5,1,0,4,3,-3
1509765497058555,3,0,-3,0,0,2,-2,-2
1509765497079570,-5,-3,-2,-2,-3,-4,-5,-5
1509765497079570,-2,0,3,-1,-2,-9,3,-3
1509765497081572,-1,-2,-4,-2,-1,3,-5,-1
1509765497081572,-1,0,-1,1,0,2,-3,-4
1509765497093593,-2,-1,-1,-2,-2,3,5,6
1509765497093593,-1,-1,1,-3,-3,-5,1,5
1509765497100587,-2,-1,-4,-1,1,1,-5,0
1509765497100587,-1,-2,0,1,-1,1,-1,-1
1509765497116596,0,-1,-2,-3,0,-3,-5,-4
1509765497116596,-5,-2,1,-2,-2,-3,6,-1
1509765497118598,1,1,-5,-1,-3,-1,-15,-2
1509765497118598,2,0,-1,-2,-2,-2,-2,-1
1509765497139626,-4,-1,-2,-4,-3,-3,-7,-3
1509765497139626,-3,-1,1,-4,-1,-4,11,0
1509765497140627,0,-3,-5,0,1,2,4,4
1509765497140627,-3,-2,-2,-1,3,-1,-10,1
1509765497154141,1,-2,-2,-1,-1,-2,2,-3
1509765497154141,-3,1,2,-2,-3,-6,0,2
1509765497160145,-1,-2,-4,-2,0,4,-1,-2
1509765497160145,-1,-1,-1,-1,-2,0,-4,1
1509765497177156,0,-1,-3,0,1,2,7,5
1509765497177156,-6,-3,1,-1,-6,-9,1,-10
1509765497179148,3,0,-5,-2,-1,0,-6,-3
1509765497179148,2,0,-1,0,-1,2,-2,2
1509765497199162,1,-2,-1,-1,0,-4,-7,0
1509765497199162,-2,1,1,-3,-4,-4,9,-4
1509765497201165,-1,0,-1,-3,1,3,-8,-3
1509765497201165,-3,-1,-3,-2,-1,1,9,1
1509765497214195,-3,-2,0,-1,-2,-2,-1,1
1509765497214195,-2,-2,0,-1,-1,-6,-5,-1
1509765497221182,-2,-4,-4,-2,-2,2,-2,-10
1509765497221182,0,1,-2,0,1,1,-12,-7
1509765497237212,-1,0,-1,-1,-2,-4,0,0
1509765497237212,-1,-2,1,0,-3,-2,0,3
1509765497238212,-3,-4,-4,-2,-2,0,-4,-2
1509765497238212,4,0,-4,0,0,3,0,2
1509765497259836,-1,-1,1,0,-3,-3,8,-3
1509765497259836,-2,0,2,-1,-2,-3,-10,-2
1509765497260820,-1,-2,-4,0,-1,1,-2,-2
1509765497260820,0,0,-2,1,3,3,-4,-5
1509765497273825,-4,-3,0,-1,-5,-3,4,1
1509765497273825,-1,-1,2,-2,-4,-9,7,7
1509765497280833,-2,-2,-4,-1,0,1,-4,-6
1509765497280833,1,-1,-2,0,1,3,-5,2
1509765497296862,0,1,-1,-1,-2,-4,-9,-8
1509765497296862,-4,0,2,-2,-4,-6,6,-2
1509765497298864,3,-2,-4,0,0,1,-14,2
1509765497298864,-1,0,-2,-2,-1,2,7,9
1509765497319878,-1,-1,0,-1,0,1,1,-1
1509765497319878,-4,-1,0,-1,0,-4,-1,-4
1509765497320858,-1,-1,-4,-2,-1,1,-2,-2
1509765497320858,1,0,-1,-1,3,0,-1,-1
1509765497333874,0,-2,-3,-3,0,0,7,1
1509765497333874,-1,0,1,-2,-3,-6,-14,-8
1509765497340894,-2,-2,-5,-1,-3,-2,6,-1
1509765497340894,0,-3,-2,0,0,3,-3,-1
1509765497356919,0,-1,0,-1,-1,-3,-3,0
1509765497356919,-4,-3,3,-2,-4,-7,11,1
1509765497358981,-5,-4,-3,-1,0,-1,-6,-11
1509765497358981,3,0,-3,-1,-2,1,-8,7
1509765497379985,-3,-3,-2,-1,-2,0,0,-2
1509765497379985,0,-1,3,-2,-3,-5,5,2
1509765497380987,-2,-3,0,-1,-2,-2,-7,-1
1509765497380987,-2,-1,-2,1,-1,-2,1,-3
1509765497393015,-1,-3,0,-1,0,-3,5,4
1509765497393015,-2,-2,2,-1,-1,-5,-11,-11
1509765497402004,-3,-3,-4,-1,-2,1,-4,-3
1509765497402004,1,-1,-3,-1,-1,1,-4,-4
1509765497417013,1,1,1,-2,-1,-5,3,0
1509765497417013,-4,-1,2,-2,-5,-5,11,2
1509765497419013,1,-3,-2,-1,-1,-1,-4,1
1509765497419013,-2,0,-1,1,0,5,-6,-3
1509765497440028,3,-1,0,-2,-2,1,-3,-3
1509765497440028,-5,-1,2,-3,-2,-6,19,0
1509765497441050,1,1,-1,-1,-2,-2,0,6
1509765497441050,0,-1,-1,-1,0,1,-2,-4
1509765497453570,-2,-1,-1,-1,-3,-1,-10,-6
1509765497453570,-3,0,2,-1,-2,-4,4,-4
1509765497462474,1,-3,-3,-4,-3,-3,-4,1
1509765497462474,0,0,-3,0,1,3,0,3
1509765497477488,-2,1,-1,-3,-2,-1,6,1
1509765497477488,-1,0,2,1,-3,-5,-5,-1
1509765497478485,-5,-2,-2,-2,-2,-2,1,-4
1509765497478485,0,-1,-2,0,1,4,4,1
1509765497499522,0,-2,0,1,-1,-1,-15,-2
1509765497499522,-1,-1,2,-5,-5,-10,15,2
1509765497501504,-1,-3,-3,-2,0,1,1,0
1509765497501504,0,-1,-3,-1,2,2,-5,2
1509765497513512,-4,1,-1,1,1,-1,-3,-3
1509765497513512,4,2,2,-1,-2,-1,3,4
1509765497522538,-2,-4,-4,-3,-1,-1,-6,-2
1509765497522538,2,-1,0,-2,1,2,1,-4
1509765497536527,0,-1,-1,-1,-3,-4,-8,0
1509765497536527,-5,-1,2,1,2,1,4,1
1509765497538528,-1,0,-1,-2,-1,3,8,1
1509765497538528,1,0,-3,0,0,1,-6,5
1509765497559241,-1,-3,-1,-2,-4,-1,1,-1
1509765497559241,-2,1,4,2,-1,-2,0,-7
1509765497561242,-2,-3,-2,0,-2,-2,0,-3
1509765497561242,2,0,-3,1,0,3,-3,-1
1509765497573268,-2,-2,-3,0,0,-2,-14,-5
1509765497573268,0,0,1,-1,-2,-5,8,5
1509765497582257,-1,-2,0,-2,-4,-6,2,-1
1509765497582257,1,1,-1,-2,0,0,0,-4
1509765497597287,-4,0,2,-1,0,0,4,-1
1509765497597287,3,0,1,3,1,-2,-9,1
1509765497598268,-2,-1,-2,-1,-2,-3,1,0
1509765497598268,2,-1,-4,0,0,-2,-8,-6
1509765497619280,-3,-2,-2,-2,-1,0,0,-2
1509765497619280,-4,1,3,-1,-2,-3,4,1
1509765497621284,-2,-1,-2,-2,-2,0,-8,-9
1509765497621284,1,1,-2,-1,1,3,0,8
1509765497641317,-1,-1,-3,-1,0,-2,7,0
1509765497641317,-3,0,2,-2,-2,-4,4,-1
1509765497642321,0,-1,-1,0,0,-1,6,3
1509765497642321,-1,0,-3,1,-1,2,-16,-10
1509765497656353,-1,-3,0,-2,-1,0,5,9
1509765497656353,2,1,4,-3,-3,-2,4,3
1509765497657339,-4,-3,-1,-2,-2,-4,-6,-9
1509765497657339,0,-1,-2,1,2,4,2,1
1509765497678447,0,-1,0,-1,-4,-5,-1,-2
1509765497678447,-5,0,1,-1,0,-5,2,-2
1509765497679431,0,-2,-1,-1,-3,-1,-5,-4
1509765497679431,-2,-2,-2,-1,1,1,1,5
1509765497701465,-2,-1,-1,-1,-3,-3,-8,-4
1509765497701465,-3,1,3,0,0,-3,-4,1
1509765497702444,-2,-2,-3,-1,-3,-1,16,-1
1509765497702444,0,-1,-3,-1,1,2,-11,-2
1509765497716457,-3,-3,-2,-1,-4,1,7,-3
1509765497716457,-4,0,1,-3,-1,-6,-15,-7
1509765497717458,3,0,-2,-1,-2,-2,-5,6
1509765497717458,1,-1,-2,-1,-1,-1,4,-4
1509765497738469,-1,-2,-1,-2,-2,-1,1,-1
1509765497738469,1,0,3,1,-2,-3,11,3
1509765497739471,-6,-5,-1,-1,-3,-1,-3,-3
1509765497739471,2,-1,-4,0,1,0,-6,1
1509765497761543,0,0,-2,-3,-2,-3,-5,-2
1509765497761543,-5,-1,0,-2,1,-6,5,-2
1509765497762544,-1,-1,0,-3,-2,1,2,4
1509765497762544,0,0,0,0,0,3,-2,1
1509765497776582,-2,-2,-2,-2,-2,-2,-3,-5
1509765497776582,-2,-1,2,-1,0,0,8,5
1509765497777579,0,-1,-1,0,-4,-6,-15,-6
1509765497777579,1,-1,-3,-1,0,3,-1,-3
1509765497798587,0,-1,-2,0,-2,-3,2,4
1509765497798587,1,0,3,-1,-1,-2,-1,3
1509765497799571,-2,-3,-3,0,0,-4,-2,-1
1509765497799571,1,0,-3,0,-2,1,9,3
1509765497821586,-1,-3,0,-1,-2,-5,-6,-4
1509765497821586,-2,0,1,-1,-2,0,8,-2
1509765497822598,-3,-1,1,0,-2,-2,1,-4
1509765497822598,4,-1,-3,-1,1,-1,-15,-4
